Age,Weight,Duration,Calories
38,91.0,5.0,15.0
30,95.0,21.0,123.0
42,66.0,21.0,110.0
56,70.0,19.0,117.0
39,54.0,26.0,164.0
64,99.0,13.0,67.0
35,79.0,3.0,8.0
73,106.0,12.0,73.0
26,88.0,4.0,15.0
40,59.0,14.0,65.0
63,73.0,8.0,37.0
40,70.0,22.0,121.0
33,51.0,16.0,71.0
64,67.0,19.0,117.0
21,72.0,7.0,23.0
41,85.0,29.0,166.0
58,99.0,16.0,95.0
21,62.0,1.0,3.0
28,88.0,22.0,143.0
28,71.0,1.0,4.0
44,83.0,28.0,205.0
20,67.0,17.0,76.0
59,81.0,9.0,41.0
22,86.0,14.0,78.0
35,95.0,2.0,5.0
24,81.0,9.0,23.0
60,107.0,26.0,232.0
55,91.0,16.0,100.0
39,74.0,16.0,84.0
45,94.0,10.0,48.0
59,86.0,22.0,142.0
38,63.0,2.0,8.0
20,80.0,3.0,7.0
37,88.0,24.0,149.0
37,71.0,21.0,106.0
38,101.0,14.0,62.0
33,52.0,18.0,89.0
60,58.0,27.0,179.0
62,76.0,10.0,39.0
64,89.0,26.0,207.0
26,81.0,3.0,7.0
62,95.0,11.0,65.0
56,60.0,5.0,25.0
53,65.0,13.0,73.0
25,110.0,22.0,108.0
60,69.0,28.0,185.0
25,107.0,21.0,108.0
37,75.0,19.0,115.0
22,67.0,6.0,30.0
46,59.0,28.0,190.0
24,90.0,13.0,59.0
31,72.0,10.0,46.0
31,99.0,28.0,185.0
21,68.0,6.0,17.0
44,80.0,26.0,197.0
32,65.0,16.0,78.0
20,51.0,20.0,84.0
31,45.0,3.0,12.0
26,68.0,25.0,128.0
22,55.0,22.0,115.0
30,84.0,8.0,17.0
60,68.0,25.0,154.0
24,90.0,19.0,104.0
73,72.0,15.0,87.0
34,99.0,27.0,206.0
34,62.0,8.0,43.0
58,62.0,12.0,63.0
35,82.0,23.0,137.0
20,55.0,8.0,31.0
39,56.0,6.0,22.0
23,48.0,13.0,40.0
75,68.0,22.0,122.0
27,67.0,22.0,102.0
79,108.0,26.0,198.0
27,66.0,28.0,178.0
27,55.0,19.0,109.0
40,87.0,25.0,150.0
25,80.0,21.0,121.0
68,78.0,5.0,25.0
44,77.0,16.0,69.0
30,61.0,28.0,169.0
49,85.0,9.0,37.0
76,85.0,16.0,114.0
70,80.0,14.0,62.0
44,52.0,16.0,97.0
21,43.0,17.0,91.0
36,56.0,17.0,80.0
55,98.0,24.0,204.0
40,50.0,23.0,151.0
45,80.0,5.0,20.0
64,60.0,21.0,133.0
52,70.0,14.0,64.0
20,72.0,9.0,24.0
76,85.0,11.0,60.0
22,59.0,27.0,183.0
75,92.0,7.0,38.0
31,63.0,22.0,121.0
20,51.0,27.0,150.0
22,63.0,14.0,76.0
27,66.0,27.0,163.0
67,66.0,9.0,48.0
29,55.0,5.0,20.0
45,97.0,6.0,29.0
30,84.0,8.0,23.0
50,68.0,11.0,58.0
55,57.0,24.0,157.0
21,79.0,19.0,97.0
43,51.0,4.0,21.0
59,65.0,29.0,188.0
32,83.0,17.0,110.0
76,104.0,16.0,101.0
29,73.0,3.0,6.0
48,72.0,5.0,19.0
44,70.0,5.0,25.0
76,99.0,18.0,120.0
23,65.0,29.0,179.0
60,71.0,20.0,115.0
39,93.0,20.0,116.0
56,70.0,8.0,35.0
24,82.0,14.0,42.0
31,88.0,12.0,60.0
49,55.0,11.0,60.0
22,80.0,27.0,176.0
48,85.0,1.0,3.0
23,78.0,3.0,9.0
60,70.0,2.0,8.0
28,64.0,7.0,29.0
38,68.0,2.0,7.0
45,102.0,27.0,210.0
35,63.0,3.0,12.0
56,101.0,5.0,22.0
27,57.0,17.0,85.0
55,81.0,21.0,148.0
34,68.0,25.0,137.0
27,53.0,2.0,7.0
42,101.0,17.0,71.0
36,88.0,14.0,59.0
30,63.0,5.0,18.0
31,52.0,5.0,17.0
38,81.0,19.0,101.0
35,66.0,29.0,198.0
59,61.0,7.0,35.0
42,83.0,11.0,53.0
76,91.0,22.0,176.0
74,92.0,20.0,152.0
74,90.0,3.0,14.0
24,63.0,13.0,56.0
28,81.0,16.0,71.0
78,84.0,30.0,270.0
36,98.0,12.0,58.0
61,64.0,10.0,55.0
28,91.0,10.0,61.0
60,85.0,8.0,34.0
43,91.0,10.0,49.0
26,99.0,17.0,103.0
32,68.0,9.0,36.0
22,91.0,6.0,12.0
38,67.0,3.0,12.0
42,86.0,14.0,64.0
32,100.0,29.0,185.0
26,74.0,22.0,95.0
40,54.0,19.0,106.0
52,100.0,20.0,126.0
39,83.0,20.0,85.0
28,78.0,27.0,176.0
43,61.0,8.0,36.0
21,88.0,27.0,147.0
41,83.0,16.0,76.0
62,69.0,18.0,102.0
27,109.0,8.0,30.0
54,69.0,10.0,44.0
73,92.0,11.0,60.0
28,93.0,17.0,84.0
32,73.0,29.0,207.0
63,54.0,15.0,91.0
72,61.0,13.0,73.0
38,65.0,11.0,53.0
34,98.0,14.0,54.0
29,84.0,10.0,50.0
39,76.0,23.0,156.0
33,93.0,20.0,107.0
59,71.0,5.0,26.0
44,101.0,23.0,164.0
67,56.0,5.0,23.0
26,101.0,15.0,62.0
60,61.0,12.0,63.0
40,61.0,16.0,91.0
46,72.0,11.0,53.0
49,69.0,22.0,133.0
66,55.0,13.0,67.0
62,110.0,8.0,43.0
24,86.0,27.0,157.0
45,89.0,3.0,14.0
20,79.0,10.0,37.0
27,55.0,23.0,140.0
68,57.0,13.0,74.0
24,46.0,27.0,186.0
43,97.0,26.0,233.0
44,64.0,25.0,145.0
65,75.0,28.0,199.0
45,60.0,10.0,49.0
68,60.0,1.0,4.0
20,83.0,25.0,132.0
35,109.0,8.0,37.0
28,88.0,6.0,11.0
41,69.0,28.0,180.0
74,93.0,11.0,74.0
22,77.0,5.0,14.0
44,57.0,5.0,23.0
34,71.0,21.0,91.0
27,89.0,11.0,47.0
22,67.0,17.0,81.0
45,76.0,14.0,78.0
20,69.0,22.0,110.0
59,85.0,7.0,30.0
72,68.0,24.0,175.0
29,45.0,28.0,175.0
67,64.0,6.0,32.0
39,95.0,14.0,78.0
68,85.0,26.0,190.0
20,66.0,25.0,177.0
36,70.0,7.0,22.0
32,83.0,30.0,180.0
26,62.0,29.0,154.0
43,75.0,6.0,21.0
35,75.0,9.0,48.0
34,95.0,21.0,121.0
24,63.0,17.0,82.0
21,67.0,12.0,42.0
44,75.0,26.0,128.0
64,103.0,28.0,236.0
58,60.0,29.0,184.0
41,98.0,2.0,7.0
22,71.0,15.0,75.0
28,61.0,9.0,42.0
24,83.0,26.0,162.0
54,53.0,19.0,117.0
43,80.0,10.0,45.0
26,73.0,8.0,27.0
54,70.0,18.0,99.0
28,78.0,17.0,76.0
43,103.0,16.0,102.0
28,46.0,4.0,16.0
45,63.0,6.0,24.0
22,93.0,29.0,175.0
28,65.0,10.0,50.0
23,70.0,3.0,9.0
20,72.0,8.0,25.0
52,77.0,20.0,146.0
51,69.0,20.0,117.0
29,69.0,15.0,76.0
76,59.0,12.0,57.0
30,94.0,28.0,197.0
30,88.0,30.0,203.0
38,59.0,6.0,19.0
26,82.0,25.0,116.0
23,96.0,13.0,47.0
27,71.0,7.0,29.0
64,69.0,4.0,19.0
64,67.0,4.0,20.0
48,81.0,28.0,214.0
23,71.0,17.0,73.0
26,48.0,9.0,43.0
79,76.0,26.0,194.0
38,57.0,20.0,103.0
29,64.0,5.0,20.0
43,70.0,24.0,135.0
68,58.0,2.0,7.0
69,62.0,19.0,105.0
26,81.0,4.0,7.0
31,75.0,20.0,109.0
61,52.0,2.0,8.0
31,86.0,9.0,28.0
25,58.0,11.0,13.0
37,73.0,25.0,143.0
32,66.0,5.0,12.0
20,78.0,23.0,112.0
79,54.0,4.0,17.0
71,97.0,8.0,45.0
57,87.0,29.0,211.0
32,87.0,20.0,101.0
44,82.0,14.0,81.0
44,80.0,28.0,170.0
20,69.0,25.0,155.0
39,91.0,10.0,41.0
54,95.0,16.0,105.0
59,98.0,15.0,69.0
23,80.0,8.0,33.0
35,105.0,5.0,15.0
64,70.0,13.0,74.0
43,84.0,11.0,59.0
30,99.0,16.0,95.0
21,56.0,2.0,8.0
53,82.0,29.0,233.0
53,49.0,18.0,111.0
36,73.0,10.0,46.0
63,57.0,27.0,212.0
34,68.0,7.0,29.0
22,71.0,22.0,149.0
52,107.0,20.0,135.0
36,86.0,2.0,3.0
55,74.0,16.0,101.0
53,69.0,25.0,169.0
52,94.0,25.0,188.0
28,85.0,25.0,127.0
21,75.0,19.0,112.0
21,63.0,22.0,122.0
40,88.0,18.0,106.0
34,93.0,22.0,149.0
43,67.0,23.0,128.0
48,107.0,24.0,168.0
38,64.0,8.0,36.0
52,85.0,22.0,141.0
26,56.0,25.0,156.0
21,77.0,13.0,54.0
60,59.0,7.0,29.0
78,56.0,18.0,102.0
66,94.0,25.0,182.0
29,79.0,2.0,3.0
21,84.0,15.0,71.0
54,73.0,8.0,41.0
41,63.0,6.0,19.0
27,80.0,11.0,46.0
38,81.0,26.0,151.0
23,86.0,20.0,104.0
23,74.0,25.0,108.0
27,54.0,17.0,85.0
59,48.0,23.0,143.0
53,81.0,8.0,45.0
35,48.0,4.0,19.0
27,55.0,3.0,10.0
54,89.0,27.0,223.0
71,71.0,7.0,33.0
32,95.0,19.0,99.0
78,64.0,12.0,60.0
21,101.0,7.0,21.0
20,76.0,11.0,45.0
59,59.0,20.0,108.0
58,88.0,18.0,100.0
67,79.0,2.0,11.0
50,83.0,26.0,179.0
24,72.0,5.0,20.0
26,104.0,16.0,60.0
25,80.0,12.0,45.0
20,57.0,4.0,13.0
21,61.0,7.0,24.0
59,61.0,25.0,169.0
58,64.0,26.0,169.0
27,81.0,8.0,30.0
22,79.0,13.0,35.0
38,58.0,14.0,53.0
48,54.0,9.0,39.0
22,62.0,28.0,171.0
34,74.0,13.0,62.0
23,67.0,14.0,68.0
34,67.0,18.0,103.0
69,85.0,26.0,200.0
22,95.0,9.0,22.0
40,62.0,13.0,50.0
65,75.0,28.0,182.0
44,76.0,11.0,48.0
25,97.0,14.0,62.0
47,76.0,12.0,63.0
22,73.0,3.0,6.0
25,66.0,29.0,183.0
31,102.0,6.0,17.0
41,57.0,29.0,216.0
59,96.0,14.0,72.0
37,66.0,27.0,162.0
71,73.0,5.0,22.0
30,54.0,5.0,18.0
29,64.0,27.0,164.0
61,59.0,10.0,42.0
20,65.0,8.0,40.0
68,61.0,19.0,117.0
68,89.0,28.0,241.0
25,63.0,20.0,112.0
62,93.0,17.0,110.0
35,77.0,27.0,175.0
61,52.0,4.0,18.0
24,73.0,26.0,191.0
29,76.0,26.0,137.0
54,88.0,23.0,193.0
38,66.0,22.0,116.0
24,73.0,11.0,42.0
48,84.0,2.0,5.0
47,64.0,18.0,92.0
28,89.0,29.0,181.0
74,84.0,2.0,9.0
38,93.0,7.0,23.0
39,67.0,15.0,73.0
25,82.0,28.0,166.0
29,62.0,8.0,39.0
75,64.0,13.0,62.0
70,64.0,3.0,14.0
55,76.0,10.0,51.0
69,72.0,2.0,7.0
35,63.0,2.0,7.0
46,89.0,13.0,81.0
43,76.0,14.0,68.0
37,68.0,17.0,109.0
42,95.0,26.0,171.0
60,73.0,22.0,167.0
60,109.0,22.0,171.0
55,53.0,5.0,21.0
29,76.0,25.0,135.0
55,88.0,4.0,15.0
34,83.0,26.0,111.0
21,92.0,20.0,122.0
48,99.0,20.0,124.0
23,60.0,22.0,145.0
20,68.0,16.0,41.0
74,68.0,10.0,52.0
43,90.0,21.0,131.0
59,81.0,30.0,236.0
54,68.0,14.0,73.0
54,78.0,14.0,70.0
59,65.0,13.0,68.0
23,65.0,5.0,21.0
52,79.0,18.0,127.0
23,85.0,19.0,87.0
28,56.0,28.0,176.0
31,69.0,19.0,90.0
28,94.0,17.0,98.0
26,68.0,28.0,161.0
22,81.0,15.0,57.0
26,82.0,16.0,43.0
73,85.0,23.0,188.0
50,83.0,19.0,110.0
22,54.0,15.0,82.0
26,86.0,22.0,140.0
58,66.0,2.0,7.0
46,79.0,20.0,117.0
34,93.0,9.0,32.0
33,68.0,12.0,47.0
22,71.0,7.0,19.0
62,50.0,10.0,55.0
76,74.0,10.0,63.0
44,72.0,19.0,111.0
41,88.0,24.0,150.0
69,60.0,12.0,68.0
79,91.0,10.0,71.0
66,61.0,23.0,156.0
58,76.0,3.0,10.0
58,87.0,23.0,190.0
32,68.0,10.0,41.0
36,89.0,5.0,15.0
60,79.0,28.0,271.0
50,70.0,19.0,121.0
36,85.0,1.0,3.0
43,73.0,9.0,28.0
25,56.0,9.0,40.0
34,101.0,8.0,31.0
43,75.0,7.0,29.0
32,100.0,29.0,158.0
49,96.0,28.0,190.0
67,103.0,24.0,188.0
22,87.0,22.0,120.0
39,79.0,30.0,215.0
67,91.0,1.0,5.0
57,91.0,27.0,211.0
31,49.0,28.0,153.0
49,104.0,18.0,120.0
63,69.0,12.0,58.0
26,63.0,3.0,10.0
28,91.0,18.0,94.0
25,54.0,3.0,9.0
51,118.0,4.0,19.0
55,69.0,2.0,7.0
53,57.0,16.0,85.0
77,67.0,3.0,13.0
20,54.0,10.0,44.0
25,99.0,1.0,2.0
23,68.0,28.0,143.0
62,68.0,13.0,59.0
25,49.0,18.0,99.0
51,100.0,4.0,17.0
38,59.0,23.0,140.0
37,94.0,2.0,6.0
72,93.0,2.0,11.0
53,71.0,10.0,59.0
37,81.0,26.0,148.0
52,100.0,4.0,17.0
25,65.0,14.0,57.0
51,59.0,24.0,160.0
55,104.0,15.0,109.0
28,82.0,4.0,12.0
23,65.0,29.0,159.0
33,70.0,6.0,17.0
25,69.0,9.0,43.0
41,62.0,4.0,14.0
66,92.0,26.0,192.0
27,65.0,15.0,78.0
41,81.0,12.0,42.0
29,69.0,5.0,22.0
71,83.0,17.0,121.0
77,90.0,10.0,62.0
65,65.0,12.0,70.0
35,63.0,28.0,207.0
68,105.0,24.0,164.0
37,56.0,6.0,29.0
30,105.0,12.0,69.0
42,83.0,2.0,9.0
45,96.0,29.0,205.0
24,104.0,12.0,69.0
38,69.0,17.0,76.0
77,68.0,21.0,133.0
49,73.0,4.0,17.0
51,78.0,20.0,133.0
23,72.0,23.0,138.0
62,82.0,20.0,145.0
20,72.0,10.0,44.0
78,92.0,24.0,173.0
37,93.0,19.0,83.0
48,77.0,2.0,7.0
42,59.0,22.0,115.0
57,70.0,13.0,54.0
34,79.0,19.0,100.0
42,59.0,2.0,7.0
57,65.0,4.0,15.0
21,83.0,26.0,119.0
26,56.0,20.0,108.0
29,68.0,15.0,54.0
43,98.0,2.0,7.0
51,87.0,14.0,102.0
21,57.0,11.0,50.0
26,95.0,16.0,69.0
60,58.0,22.0,150.0
22,95.0,23.0,147.0
39,61.0,14.0,73.0
44,62.0,11.0,57.0
67,89.0,24.0,195.0
68,69.0,26.0,197.0
42,58.0,14.0,78.0
78,112.0,17.0,148.0
69,71.0,24.0,159.0
25,71.0,20.0,102.0
38,82.0,16.0,83.0
63,77.0,1.0,4.0
50,76.0,25.0,152.0
71,87.0,3.0,13.0
21,59.0,24.0,157.0
63,76.0,6.0,28.0
32,102.0,15.0,85.0
30,86.0,4.0,12.0
52,99.0,12.0,62.0
65,63.0,21.0,133.0
45,76.0,8.0,33.0
49,73.0,24.0,134.0
62,52.0,8.0,38.0
58,71.0,11.0,65.0
32,58.0,9.0,42.0
41,64.0,18.0,104.0
21,88.0,30.0,167.0
29,57.0,21.0,128.0
38,62.0,29.0,179.0
59,66.0,6.0,25.0
39,90.0,7.0,29.0
48,62.0,29.0,199.0
36,106.0,20.0,107.0
78,78.0,14.0,109.0
24,76.0,17.0,80.0
20,59.0,10.0,41.0
20,80.0,26.0,167.0
59,49.0,14.0,82.0
77,55.0,5.0,21.0
31,77.0,24.0,140.0
49,88.0,19.0,112.0
40,79.0,15.0,72.0
29,87.0,1.0,3.0
38,56.0,19.0,94.0
40,79.0,23.0,131.0
27,71.0,10.0,40.0
43,66.0,5.0,24.0
58,92.0,29.0,229.0
32,84.0,28.0,177.0
37,64.0,15.0,68.0
20,64.0,2.0,5.0
20,52.0,10.0,51.0
25,98.0,22.0,142.0
58,67.0,5.0,20.0
69,83.0,5.0,28.0
34,80.0,28.0,220.0
61,62.0,7.0,30.0
60,72.0,6.0,28.0
25,83.0,17.0,50.0
23,51.0,9.0,41.0
63,70.0,12.0,55.0
53,67.0,7.0,30.0
27,83.0,14.0,45.0
28,66.0,6.0,23.0
46,91.0,19.0,127.0
63,52.0,22.0,123.0
20,98.0,30.0,168.0
25,103.0,24.0,139.0
62,62.0,3.0,13.0
43,73.0,21.0,129.0
75,98.0,26.0,210.0
43,83.0,25.0,141.0
41,65.0,22.0,124.0
79,87.0,5.0,28.0
20,75.0,5.0,13.0
29,74.0,26.0,147.0
71,62.0,16.0,99.0
32,77.0,4.0,13.0
74,59.0,7.0,36.0
50,68.0,25.0,147.0
20,52.0,14.0,79.0
61,92.0,24.0,160.0
65,54.0,13.0,60.0
35,69.0,14.0,72.0
37,68.0,25.0,118.0
34,75.0,14.0,65.0
57,76.0,23.0,148.0
73,103.0,17.0,133.0
54,75.0,30.0,220.0
46,85.0,16.0,86.0
69,101.0,23.0,202.0
44,61.0,5.0,19.0
71,61.0,21.0,135.0
37,111.0,20.0,116.0
26,104.0,24.0,123.0
71,77.0,16.0,96.0
54,68.0,6.0,23.0
64,92.0,9.0,38.0
44,65.0,6.0,23.0
58,57.0,21.0,141.0
26,56.0,20.0,106.0
30,55.0,10.0,38.0
43,113.0,7.0,25.0
21,88.0,12.0,52.0
26,91.0,6.0,19.0
31,97.0,19.0,107.0
54,57.0,26.0,161.0
64,84.0,20.0,142.0
46,73.0,5.0,20.0
77,77.0,7.0,29.0
54,65.0,1.0,4.0
34,81.0,5.0,9.0
51,73.0,3.0,10.0
66,52.0,25.0,146.0
32,87.0,2.0,6.0
29,76.0,22.0,139.0
24,83.0,22.0,124.0
63,69.0,24.0,146.0
45,70.0,6.0,25.0
24,66.0,17.0,78.0
73,61.0,27.0,166.0
22,77.0,6.0,11.0
61,60.0,3.0,14.0
48,82.0,15.0,81.0
74,93.0,9.0,52.0
26,56.0,21.0,118.0
40,78.0,19.0,114.0
28,63.0,23.0,140.0
61,62.0,2.0,8.0
48,87.0,1.0,2.0
36,54.0,26.0,162.0
65,65.0,14.0,76.0
55,93.0,14.0,86.0
69,107.0,24.0,221.0
30,69.0,13.0,47.0
24,71.0,30.0,177.0
61,65.0,19.0,98.0
57,113.0,29.0,276.0
50,73.0,17.0,97.0
78,77.0,28.0,226.0
50,62.0,15.0,84.0
72,98.0,29.0,266.0
51,105.0,7.0,32.0
21,73.0,3.0,13.0
21,44.0,13.0,68.0
25,79.0,27.0,111.0
27,66.0,9.0,43.0
50,94.0,29.0,202.0
21,57.0,17.0,85.0
35,100.0,16.0,107.0
52,74.0,11.0,63.0
29,93.0,13.0,50.0
24,62.0,18.0,112.0
24,110.0,5.0,11.0
39,59.0,26.0,159.0
30,86.0,29.0,182.0
44,77.0,16.0,69.0
71,98.0,24.0,175.0
33,82.0,3.0,8.0
23,60.0,26.0,174.0
37,81.0,7.0,23.0
26,57.0,20.0,93.0
25,62.0,4.0,16.0
52,64.0,8.0,37.0
61,85.0,2.0,5.0
35,63.0,20.0,118.0
26,101.0,3.0,10.0
33,65.0,16.0,74.0
48,103.0,15.0,88.0
20,80.0,18.0,86.0
73,91.0,18.0,111.0
27,65.0,9.0,24.0
42,57.0,22.0,151.0
38,82.0,24.0,136.0
36,100.0,4.0,9.0
69,76.0,15.0,108.0
21,89.0,9.0,21.0
53,69.0,30.0,206.0
26,84.0,17.0,95.0
28,42.0,9.0,45.0
23,65.0,26.0,161.0
64,74.0,6.0,34.0
47,64.0,21.0,137.0
50,99.0,3.0,11.0
49,79.0,27.0,157.0
28,58.0,21.0,116.0
24,64.0,13.0,54.0
33,45.0,12.0,57.0
72,69.0,4.0,19.0
60,98.0,10.0,56.0
51,66.0,11.0,45.0
75,96.0,21.0,169.0
47,95.0,12.0,57.0
46,69.0,26.0,156.0
37,62.0,9.0,40.0
30,91.0,26.0,185.0
56,49.0,14.0,74.0
40,69.0,16.0,90.0
26,63.0,22.0,133.0
45,62.0,8.0,34.0
41,103.0,18.0,118.0
23,45.0,4.0,19.0
49,71.0,27.0,185.0
23,55.0,3.0,11.0
25,66.0,9.0,39.0
53,78.0,20.0,102.0
43,92.0,13.0,85.0
37,57.0,3.0,10.0
34,63.0,29.0,220.0
55,62.0,19.0,103.0
32,86.0,3.0,7.0
53,79.0,9.0,37.0
33,72.0,9.0,38.0
20,92.0,28.0,170.0
22,73.0,7.0,25.0
47,74.0,18.0,112.0
35,58.0,2.0,6.0
20,86.0,22.0,114.0
31,48.0,7.0,30.0
42,72.0,23.0,138.0
57,97.0,17.0,105.0
37,85.0,10.0,40.0
70,80.0,22.0,143.0
31,81.0,8.0,15.0
30,95.0,12.0,49.0
61,75.0,24.0,177.0
35,63.0,19.0,90.0
67,63.0,12.0,59.0
72,83.0,24.0,190.0
25,73.0,10.0,38.0
60,64.0,16.0,93.0
23,93.0,19.0,118.0
67,58.0,9.0,48.0
49,62.0,2.0,8.0
30,64.0,14.0,60.0
66,52.0,24.0,176.0
32,81.0,4.0,18.0
38,76.0,25.0,138.0
24,85.0,9.0,10.0
29,66.0,19.0,87.0
32,63.0,14.0,59.0
56,86.0,20.0,144.0
67,56.0,4.0,14.0
44,67.0,19.0,69.0
60,59.0,4.0,14.0
36,103.0,10.0,57.0
69,44.0,22.0,146.0
24,61.0,16.0,54.0
45,60.0,12.0,48.0
20,94.0,25.0,134.0
28,81.0,28.0,174.0
57,93.0,2.0,8.0
55,87.0,12.0,68.0
53,54.0,15.0,68.0
40,92.0,23.0,151.0
55,73.0,16.0,87.0
49,86.0,11.0,51.0
45,77.0,15.0,78.0
56,95.0,5.0,20.0
32,58.0,19.0,87.0
33,88.0,10.0,39.0
39,62.0,29.0,204.0
24,92.0,13.0,48.0
26,99.0,30.0,240.0
24,70.0,1.0,1.0
34,68.0,23.0,126.0
44,86.0,13.0,79.0
28,78.0,19.0,68.0
32,49.0,15.0,74.0
21,90.0,23.0,122.0
55,100.0,21.0,141.0
78,80.0,21.0,128.0
31,97.0,9.0,41.0
22,85.0,3.0,9.0
56,76.0,11.0,47.0
36,75.0,13.0,49.0
27,49.0,22.0,119.0
54,72.0,28.0,192.0
23,95.0,27.0,153.0
21,71.0,3.0,8.0
25,75.0,21.0,106.0
76,69.0,12.0,57.0
31,58.0,24.0,144.0
67,77.0,3.0,10.0
64,87.0,12.0,63.0
39,103.0,2.0,4.0
21,56.0,29.0,204.0
26,86.0,8.0,35.0
27,69.0,24.0,138.0
20,87.0,25.0,141.0
77,74.0,24.0,199.0
31,69.0,6.0,24.0
42,83.0,28.0,219.0
21,64.0,24.0,138.0
27,60.0,4.0,14.0
26,44.0,15.0,66.0
30,52.0,30.0,182.0
59,55.0,20.0,113.0
30,79.0,10.0,43.0
27,63.0,15.0,88.0
30,87.0,10.0,33.0
26,62.0,15.0,77.0
60,64.0,21.0,126.0
76,55.0,27.0,207.0
48,54.0,4.0,20.0
28,75.0,25.0,126.0
20,59.0,6.0,21.0
30,66.0,27.0,144.0
46,80.0,2.0,8.0
42,80.0,8.0,37.0
58,54.0,24.0,164.0
59,93.0,6.0,27.0
26,66.0,20.0,122.0
47,57.0,21.0,121.0
32,52.0,20.0,113.0
44,89.0,14.0,75.0
54,71.0,11.0,50.0
28,82.0,3.0,7.0
60,101.0,13.0,75.0
42,58.0,9.0,49.0
63,61.0,27.0,170.0
32,59.0,25.0,166.0
30,55.0,17.0,86.0
30,52.0,23.0,120.0
40,70.0,18.0,94.0
21,87.0,10.0,42.0
75,98.0,7.0,48.0
49,84.0,28.0,187.0
44,79.0,19.0,95.0
23,75.0,15.0,63.0
44,82.0,20.0,116.0
29,82.0,19.0,105.0
54,94.0,8.0,35.0
66,88.0,8.0,38.0
34,96.0,15.0,87.0
28,71.0,6.0,21.0
46,60.0,10.0,56.0
25,65.0,14.0,66.0
55,102.0,8.0,36.0
65,55.0,18.0,117.0
23,80.0,29.0,142.0
20,70.0,5.0,16.0
63,72.0,9.0,40.0
59,69.0,1.0,4.0
23,85.0,22.0,150.0
48,57.0,2.0,10.0
54,58.0,7.0,28.0
45,91.0,25.0,185.0
24,80.0,12.0,56.0
26,63.0,17.0,77.0
79,62.0,13.0,62.0
59,55.0,9.0,56.0
55,63.0,6.0,25.0
28,75.0,15.0,73.0
23,47.0,8.0,33.0
41,84.0,1.0,3.0
50,53.0,27.0,181.0
35,44.0,16.0,85.0
20,56.0,26.0,149.0
57,87.0,19.0,96.0
24,67.0,8.0,38.0
63,58.0,14.0,68.0
64,50.0,28.0,211.0
27,81.0,11.0,48.0
29,60.0,2.0,7.0
26,73.0,10.0,25.0
68,59.0,13.0,71.0
46,51.0,28.0,190.0
25,84.0,19.0,99.0
73,87.0,10.0,60.0
41,59.0,3.0,12.0
71,82.0,19.0,135.0
59,38.0,17.0,104.0
67,73.0,1.0,5.0
57,82.0,22.0,181.0
43,79.0,5.0,16.0
73,95.0,21.0,167.0
33,64.0,28.0,169.0
42,87.0,21.0,144.0
52,105.0,23.0,168.0
73,82.0,27.0,211.0
22,78.0,15.0,40.0
45,57.0,24.0,165.0
39,76.0,17.0,49.0
47,73.0,28.0,161.0
67,124.0,16.0,94.0
48,85.0,17.0,72.0
75,61.0,5.0,19.0
34,84.0,30.0,174.0
20,91.0,12.0,53.0
27,58.0,13.0,55.0
36,79.0,6.0,22.0
21,61.0,15.0,56.0
22,93.0,3.0,4.0
31,73.0,18.0,79.0
31,94.0,19.0,98.0
21,74.0,3.0,5.0
25,68.0,12.0,64.0
50,73.0,6.0,26.0
31,96.0,12.0,57.0
45,87.0,14.0,79.0
30,59.0,19.0,101.0
74,109.0,17.0,131.0
57,84.0,28.0,215.0
41,79.0,25.0,142.0
72,99.0,15.0,111.0
67,89.0,29.0,249.0
47,89.0,30.0,242.0
55,72.0,21.0,119.0
77,102.0,15.0,104.0
58,77.0,6.0,20.0
29,67.0,13.0,54.0
52,65.0,7.0,36.0
68,90.0,24.0,186.0
37,82.0,11.0,42.0
36,69.0,12.0,60.0
39,60.0,12.0,57.0
20,51.0,11.0,44.0
21,64.0,13.0,55.0
31,98.0,2.0,7.0
38,60.0,19.0,99.0
21,75.0,20.0,103.0
49,64.0,6.0,28.0
31,82.0,6.0,19.0
28,56.0,11.0,53.0
54,59.0,24.0,179.0
33,83.0,24.0,185.0
67,84.0,9.0,53.0
22,59.0,16.0,93.0
49,69.0,23.0,142.0
46,73.0,26.0,152.0
43,66.0,12.0,54.0
40,59.0,7.0,26.0
32,66.0,19.0,106.0
54,90.0,7.0,28.0
25,86.0,23.0,118.0
58,62.0,28.0,183.0
74,87.0,9.0,57.0
43,88.0,4.0,17.0
54,79.0,19.0,132.0
47,69.0,1.0,4.0
41,54.0,26.0,156.0
22,93.0,8.0,28.0
64,60.0,24.0,155.0
53,77.0,17.0,88.0
22,62.0,4.0,9.0
32,55.0,8.0,36.0
56,66.0,7.0,32.0
51,76.0,8.0,33.0
53,68.0,24.0,145.0
22,81.0,21.0,102.0
24,56.0,15.0,79.0
20,57.0,12.0,58.0
22,52.0,22.0,125.0
39,69.0,30.0,195.0
49,57.0,10.0,47.0
68,99.0,19.0,133.0
37,77.0,22.0,134.0
41,73.0,29.0,219.0
44,94.0,28.0,208.0
36,96.0,23.0,121.0
44,69.0,27.0,178.0
48,69.0,21.0,122.0
22,104.0,17.0,68.0
64,69.0,11.0,48.0
39,74.0,26.0,159.0
52,70.0,14.0,79.0
20,98.0,22.0,110.0
38,57.0,5.0,19.0
64,64.0,17.0,105.0
65,112.0,25.0,209.0
